Id,Prediction
48312,3613777.31785
48313,3819545.48682
48314,4079415.65706
48315,3488215.94383
48316,4479196.768
48317,3931280.41115
48318,4083830.65629
48319,4943168.6416
48320,3617604.04689
48321,4464110.6112
48322,4235616.02774
48323,3829041.20575
48324,4764909.03315
48325,3606293.92754
48326,3839795.17386
48327,3940207.85515
48328,4532784.95632
48329,3873825.79695
48330,3654942.00797
48331,4641120.31739
48332,5053767.75158
48333,3962582.12288
48334,4559448.97926
48335,3891782.9368
48336,5373824.95824
48337,3528408.25968
48338,4014675.25111
48339,4123302.67825
48340,4372382.62616
48341,5105869.3792
48342,3990268.13174
48343,4554523.96387
48344,4940302.57594
48345,4159476.6954
48346,5341889.33243
48347,5889911.6077
48348,3808223.13648
48349,4230190.9056
48350,3882830.9096
48351,4426864.98804
48352,3559307.58917
48353,4419214.01869
48354,4733085.4182
48355,3268457.4224
48356,3685080.37512
48357,3532642.71792
48358,4443437.84244
48359,3820159.22024
48360,3686299.09053
48361,4462074.0695
48362,4284932.34838
48363,3484764.58403
48364,3897858.2403
48365,3929182.488
48366,3377289.94698
48367,4113294.17782
48368,3547279.24746
48369,3989566.33715
48370,4223777.11827
48371,3515453.44
48372,4927125.86
48373,3732812.54424
48374,5042865.37517
48375,4509248.98173
48376,3827678.18127
48377,3686638.94998
48378,6208705.23828
48379,3221788.80096
48380,4017864.66071
48381,4015375.77919
48382,4031333.21781
48383,4107658.78752
48384,3799834.18688
48385,4289446.57014
48386,4845040.32376
48387,3985401.50272
48388,2979089.882
48389,4155131.39617
48390,3951476.08221
48391,3816455.80997
48392,4106156.34379
48393,3659013.62163
48394,4468987.19699
48395,3923970.48857
48396,4634260.12801
48397,5023123.8521
48398,3982029.23825
48399,4091766.27156
48400,4564351.50316
48401,4143444.84531
48402,4178747.68773
48403,3296124.72208
48404,4082482.75152
48405,4248868.47856
48406,3718921.18922
48407,3793066.65805
48408,4109356.50344
48409,4150358.70806
48410,3556071.92866
48411,4749452.88888
48412,4021745.10862
48413,3917792.64694
48414,4446537.2899
48415,4321512.71272
48416,4103193.27616
48417,3595573.0465
48418,4926446.79553
48419,3370893.0496
48420,4578291.88997
48421,4197314.30972
48422,4165818.56704
48423,3950186.42763
48424,4247014.4977
48425,3941364.11956
48426,4376120.07064
48427,3657807.20461
48428,4980563.65856
48429,4172978.5588
48430,4814315.56477
48431,5381355.49284
48432,4692836.84341
48433,3218916.22451
48434,4631456.35344
48435,4350515.93166
48436,3565936.29993
48437,4888577.19761
48438,4097883.06649
48439,3458024.15068
48440,4886920.58641
48441,5039633.31552
48442,4343966.18449
48443,4413012.68736
48444,4815375.77968
48445,3017399.64324
48446,3948837.7628
48447,3964871.1488
48448,4473376.63012
48449,4694676.5741
48450,2357554.7944
48451,3863226.09253
48452,4044820.43714
48453,4706153.44704
48454,4136040.3048
48455,4400798.8032
48456,3899576.53293
48457,4021660.96712
48458,4089562.84
48459,3903945.11449
48460,4204565.24474
48461,4147857.23761
48462,3887452.724
48463,3975625.27539
48464,3746647.75824
48465,5632236.20248
48466,5314082.38594
48467,4810222.88462
48468,4169137.34934
48469,3901600.62368
48470,4190856.5505
48471,3823501.66912
48472,4311614.38414
48473,3867482.39146
48474,3611673.25421
48475,3661935.8672
48476,2686060.4544
48477,5690189.22938
48478,4091636.07478
48479,4668924.24871
48480,5428904.5904
48481,3898907.70915
48482,4151186.61288
48483,4426505.6512
48484,4124174.9703
48485,3440797.392
48486,4061328.34104
48487,3703256.62536
48488,4528939.61953
48489,6661693.2696
48490,3461834.9312
48491,3949697.60384
48492,3504861.96899
48493,4486244.86561
48494,3727053.43708
48495,4671125.82
48496,3806395.1553
48497,3144007.41568
48498,3771459.79504
48499,3539443.79728
48500,3832337.09969
48501,3695051.28522
48502,5908296.60967
48503,3207625.62262
48504,3925213.56527
48505,4863607.17412
48506,3419193.0869
48507,5060986.33478
48508,4192698.81536
48509,5158970.60791
48510,4899317.25204
48511,5252187.744
48512,3967340.87774
48513,3325233.7128
48514,4336532.14835
48515,3885296.56248
48516,3500474.60814
48517,4765570.33939
48518,5115295.3521
48519,4221958.59029
48520,3786802.63492
48521,3918518.506
48522,4510065.57437
48523,4902894.11981
48524,4792769.5752
48525,4005128.116
48526,4148383.47718
48527,4268155.9544
48528,3606552.11422
48529,3721261.8025
48530,5432598.64083
48531,4546567.89684
48532,3735507.07715
48533,4394247.20452
48534,3858550.70433
48535,4334866.46695
48536,4175890.9588
48537,4633793.22075
48538,3266113.66976
48539,3060132.9849
48540,3753957.13446
48541,3984275.09124
48542,3661183.81975
48543,3877087.22525
48544,4878749.44496
48545,4859752.66623
48546,4102613.08368
48547,3904526.45849
48548,3815701.02285
48549,4622710.9836
48550,4152427.16748
48551,3987044.1173
48552,3662363.93279
48553,4749518.29671
48554,5444096.30368
48555,3655887.99751
48556,4343162.69216
48557,5407105.7752
48558,3657353.44054
48559,4031173.31124
48560,4963798.65005
48561,3710590.73771
48562,4405075.12764
48563,3317566.84088
48564,4042339.27414
48565,3642000.12198
48566,3623663.52308
48567,3997163.13579
48568,4763429.71104
48569,4612662.56856
48570,4446607.9256
48571,3816275.48845
48572,4067075.4873
48573,3666541.67728
48574,4500718.2882
48575,4959973.68097
48576,3431686.63088
48577,4204750.54525
48578,3805628.47216
48579,4261290.01165
48580,5499242.27309
48581,3038510.46831
48582,3623025.7992
48583,3432135.41248
48584,3580257.23139
48585,3928871.65338
48586,3957314.49213
48587,5244156.50709
48588,4549408.2127
48589,4404904.54321
48590,4244120.13434
48591,3946561.33357
48592,3934858.44538
48593,4133465.19693
48594,4279257.05859
48595,4241384.43494
48596,4203272.1264
48597,5207941.98062
48598,3011676.20411
48599,3981677.70692
48600,5725602.23743
48601,3924839.39565
48602,4090844.34038
48603,7309660.77939
48604,4124527.3105
48605,4032380.91469
48606,5866975.93194
48607,3899234.18084
48608,4060390.04396
48609,4782273.54141
48610,3918967.08838
48611,3754442.93639
48612,3782046.56775
48613,4791619.1712
48614,4541178.11776
48615,4720161.66856
48616,4081160.00179
48617,4753515.93904
48618,3363021.97084
48619,4124757.87668
48620,2809744.16086
48621,4936258.28839
48622,5319178.86428
48623,3428609.62918
48624,3873663.62471
48625,4334424.664
48626,4156836.80139
48627,3997480.36942
48628,3755011.28118
48629,3929526.37149
48630,6127035.284
48631,4886485.42427
48632,4416019.52412
48633,4097805.91568
48634,3799096.78744
48635,4015174.08187
48636,3942381.70595
48637,4887108.29638
48638,3532277.95039
48639,3576540.78456
48640,4781768.91625
48641,4969064.6016
48642,5082256.08716
48643,3769279.00773
48644,5173331.02908
48645,4134958.17965
48646,4847730.85802
48647,3441095.6376
48648,4070235.18886
48649,4145760.58912
48650,3837588.97904
48651,3574326.11419
48652,3796508.16572
48653,3305568.25402
48654,4042906.41155
48655,4940899.84806
48656,3484886.19983
48657,3999286.76563
48658,5050288.78977
48659,3002747.61744
48660,3975061.63516
48661,3932424.94921
48662,3434080.22796
48663,3736557.83516
48664,4004166.02861
48665,4083148.69745
48666,4313589.72573
48667,5265608.14455
48668,3469465.67629
48669,3127552.53231
48670,4323083.36054
48671,4897766.39516
48672,4116361.89361
48673,4177258.2696
48674,3578168.96452
48675,5155178.94925
48676,4744533.1928
48677,3745000.48477
48678,4124903.72358
48679,4735384.28184
48680,2798831.90742
48681,4754234.0928
48682,3837258.43238
48683,3435259.61718
48684,3784443.46803
48685,3483683.71635
48686,3612644.4337
48687,4841884.12097
48688,7300786.05787
48689,4770946.44112
48690,3541513.24
48691,4945756.50843
48692,3918483.52843
48693,3441792.44
48694,3154439.4803
48695,3918317.58564
48696,3225619.40913
48697,5152389.02053
48698,4858245.34822
48699,3227816.87034
48700,4001001.34947
48701,3487076.21232
48702,5297407.51363
48703,4885028.61159
48704,3948033.41296
48705,3793877.4168
48706,4250370.19196
48707,4795149.91181
48708,5682859.67395
48709,3892587.7408
48710,4180057.49144
48711,6476504.45153
48712,3326026.60331
48713,4260665.17062
48714,3855223.92699
48715,3442046.75712
48716,4172326.47896
48717,3849201.84786
48718,3384973.67114
48719,5309176.93947
48720,4650254.95984
48721,4758437.17214
48722,3932174.79332
48723,4090695.33101
48724,3152774.42266
48725,4520149.28898
48726,4458138.28428
48727,3142131.04874
48728,4634276.6744
48729,4015787.31965
48730,4072526.09233
48731,4110990.9113
48732,4478058.03512
48733,4011482.86656
48734,3762328.94125
48735,4329878.50646
48736,4953688.80145
48737,3903771.22477
48738,3758624.76503
48739,3867938.56164
48740,3742813.8481
48741,3740923.7521
48742,3861531.5553
48743,3298398.58611
48744,3971424.25566
48745,3305286.38688
48746,3191630.49606
48747,4421874.05523
48748,3761803.93776
48749,4736119.55171
48750,3761877.68278
48751,3215284.6081
48752,5627534.948
48753,3371650.36529
48754,4011617.82618
48755,4234988.11942
48756,5647972.34
48757,3608790.21226
48758,3530884.47056
48759,3091331.33088
48760,4488772.38086
48761,5026235.69984
48762,4756154.87359
48763,3140816.21318
48764,3958995.4686
48765,3951804.19187
48766,3380223.52992
48767,4963026.79651
48768,3637579.45178
48769,5075659.58733
48770,4255152.27101
48771,4558111.62092
48772,4393886.2529
48773,3546221.47077
48774,3423406.90713
48775,4125592.12278
48776,3921904.97671
48777,4779152.25426
48778,4734117.89056
48779,3477226.1153
48780,4655071.51566
48781,3911714.01776
48782,5012271.40174
48783,4134927.96985
48784,4056350.82019
48785,3393960.77965
48786,5042280.4312
48787,3447034.78
48788,7302370.69146
48789,3614360.45098
48790,3304125.3656
48791,3645110.98512
48792,3804595.01344
48793,3075667.2024
48794,5265085.44795
48795,4339215.93852
48796,4739932.91232
48797,4058208.96234
48798,3244108.75319
48799,3319016.38013
48800,4575764.65539
48801,5451095.48013
48802,3693566.48924
48803,4263311.00456
48804,3811909.67405
48805,3419922.72402
48806,3731542.60432
48807,3986147.29523
48808,4083689.2771
48809,3339770.73983
48810,3669826.60094
48811,6141031.77478
48812,3457464.8378
48813,3958534.27188
48814,3283426.97917
48815,3655252.2
48816,3849984.21695
48817,4102366.19951
48818,4215383.48032
48819,3441792.44
48820,4058832.21305
48821,3802213.68284
48822,5068979.78593
48823,5362736.70552
48824,4162538.62278
48825,4018665.20435
48826,3293312.49327
48827,3777451.11464
48828,4778924.68557
48829,3678743.14912
48830,4085789.2528
48831,3782469.27194
48832,4000471.17649
48833,4553037.26959
48834,4471651.80195
48835,3903777.9322
48836,4523363.17382
48837,2764942.24404
48838,4747468.13753
48839,3320407.87146
48840,4136408.98605
48841,4782589.76862
48842,6929414.652
48843,4437686.52553
48844,4244005.57756
48845,2918997.01152
48846,3685659.9161
48847,4392646.92417
48848,3491531.58155
48849,4392267.5904
48850,4285843.01039
48851,3804735.80342
48852,4604213.80749
48853,4311349.3568
48854,4081621.39168
48855,4261913.40408
48856,4773269.6747
48857,4299841.52518
48858,3496384.26504
48859,4570286.2767
48860,3487017.46691
48861,3236574.76565
48862,4801276.28544
48863,3762601.07815
48864,4649098.58674
48865,4104326.84298
48866,3744668.96767
48867,4026916.04354
48868,3884627.61024
48869,3469033.63431
48870,4460946.01542
48871,4060037.46309
48872,4668832.20377
48873,3189942.29358
48874,4646514.02384
48875,4102966.62791
48876,3633591.74718
48877,3618943.5743
48878,4899910.91181
48879,3154246.71346
48880,3741203.89446
48881,3406493.43904
48882,5315648.22333
48883,3456669.69455
48884,3337933.1547
48885,3769129.6728
48886,4157248.21311
48887,4640575.24486
48888,3342645.04704
48889,3809385.25375
48890,3610748.17489
48891,3696550.85869
48892,4935520.6953
48893,5173436.18829
48894,4331413.28212
48895,3540405.64704
48896,4005058.09611
48897,4889685.56107
48898,3921136.57413
48899,4690727.56851
48900,4756321.87633
48901,3413826.62807
48902,3934756.46618
48903,3644214.95553
48904,3951459.88164
48905,5342222.14944
48906,3111973.63463
48907,4682417.2592
48908,5473012.24369
48909,4795637.03572
48910,3574326.11419
48911,4223193.09411
48912,4075552.86352
48913,3843272.14323
48914,3404674.22454
48915,3617287.6598
48916,4912967.59328
48917,3865471.1072
48918,3760122.01091
48919,4575437.75376
48920,3826776.68715
48921,4387616.00442
48922,4265058.31666
48923,3706584.60331
48924,3451433.25892
48925,4606772.95453
48926,3454120.53877
48927,3526390.26723
48928,3502501.92611
48929,4280785.3548
48930,3957482.60659
48931,3920172.06882
48932,3069864.97863
48933,4290344.30412
48934,4831538.9135
48935,3682373.38134
48936,3793180.04922
48937,4609722.30797
48938,4014611.62688
48939,3984185.33778
48940,5205056.9608
48941,4992575.47191
48942,4982335.96418
48943,3328565.14004
48944,4819064.4296
48945,3813006.13261
48946,5615116.88955
48947,3971854.52806
48948,4834839.52566
48949,3745854.78925
48950,3800304.63837
48951,3492654.26127
48952,5806943.15285
48953,3201734.57551
48954,4431859.776
48955,3876759.52693
48956,3616682.58684
48957,3182218.39918
48958,4183625.36734
48959,4051826.60784
48960,3664755.79424
48961,4958788.66653
48962,3816520.81204
48963,3889400.04639
48964,3679055.35655
48965,3470674.064
48966,4523629.72749
48967,3376584.51808
48968,4066879.16847
48969,3740259.49795
48970,4328507.46371
48971,3786734.82818
48972,4277363.03088
48973,3844446.32146
48974,3668631.14976
48975,4390249.96577
48976,5001743.60214
48977,4499058.02797
48978,4704930.24688
48979,4334539.3248
48980,3578335.09087
48981,4098243.56224
48982,5169594.12743
48983,4807923.69787
48984,3489022.28405
48985,3778130.59894
48986,4076273.00518
48987,4728808.48394
48988,4412471.93811
48989,3865973.90125
48990,3182218.39918
48991,4427757.38896
48992,3601738.32064
48993,4010643.4624
48994,3906680.69526
48995,3609227.00569
48996,3207885.57075
48997,4880589.44091
48998,3522089.43235
48999,5207286.35154
49000,3758476.26017
49001,3372977.11921
49002,3614061.75759
49003,4619740.05755
49004,4086639.48614
49005,4493345.20376
49006,4720241.9784
49007,4073850.17525
49008,4151012.75926
49009,4729671.59957
49010,4855946.1792
49011,4641320.88639
49012,3145567.54195
49013,3963030.73744
49014,3667723.67207
49015,4150834.0451
49016,3879944.6954
49017,4146081.23577
49018,3894641.2925
49019,5127846.44724
49020,3841283.43327
49021,4586975.54335
49022,3540123.87521
49023,4271871.04336
49024,4579484.86072
49025,4016996.2096
49026,4286530.15021
49027,3454036.05888
49028,3565376.93459
49029,4233553.34206
49030,4038116.17568
49031,3392809.92207
49032,3982845.44928
49033,4493661.97197
49034,4025758.28665
49035,5403520.09083
49036,3864383.28125
49037,3675703.66167
49038,4032717.7813
49039,5043898.09711
49040,3942796.61363
49041,3653724.49732
49042,4318093.1352
49043,6909061.68857
49044,3498460.7518
49045,3663238.81746
49046,4302487.27616
49047,3731479.87978
49048,3528976.7716
49049,6413755.2028
49050,3361014.59685
49051,3339853.29236
49052,4300353.40441
49053,3912849.63952
49054,4126611.91617
49055,3725653.93431
49056,4986599.34846
49057,3533043.50368
49058,4756845.104
49059,4135475.5269
49060,3936580.94463
49061,3444839.3332
49062,3676350.04653
49063,3586224.95514
49064,5517923.97089
49065,3910907.63368
49066,3474031.5154
49067,3474613.11715
49068,3995556.33161
49069,3313803.33811
49070,4548817.19654
49071,3727081.79405
49072,4501137.46176
49073,3704318.72964
49074,4506500.15996
49075,6572297.2512
49076,3794166.79927
49077,4126819.29738
49078,4150602.63224
49079,4062933.47533
49080,4428452.5144
49081,4379515.73575
49082,5070626.7298
49083,4030147.65763
49084,4496743.89695
49085,4427001.77401
49086,4891710.36003
49087,3854572.16
49088,3747230.25479
49089,3884206.63321
49090,4152829.62614
49091,3594214.3829
49092,3876463.76448
49093,5633211.57616
49094,5125930.65254
49095,4240439.00196
49096,5173584.85047
49097,4169079.95122
49098,5004631.49287
49099,3808211.55056
49100,3530716.04128
49101,3921188.28838
49102,3618591.80613
49103,6007592.71179
49104,3692645.63961
49105,3953634.24471
49106,4529204.21489
49107,5433220.36998
49108,5134246.39308
49109,3568327.18444
49110,4681614.28036
49111,4481366.43392
49112,3900609.55008
49113,5106580.11424
49114,4068613.52388
49115,3048120.62791
49116,3218234.81529
49117,3776201.3128
49118,4746802.80467
49119,3315490.48005
49120,3647437.66365
49121,4132199.87057
49122,4615498.324
49123,3898953.48946
49124,3275380.79987
49125,3723772.46339
49126,4880741.42586
49127,4053089.54333
49128,3753556.24152
49129,3746812.98101
49130,3224543.70678
49131,4176708.49493
49132,4058046.12477
49133,3300454.08708
49134,3486846.94348
49135,3676400.88243
49136,4948386.85073
49137,3873457.9568
49138,4365621.37344
49139,4863748.61498
49140,3981828.58081
49141,4765486.58365
49142,4777682.11489
49143,3722952.89203
49144,4661252.25051
49145,3519023.76179
49146,3742687.06582
49147,4127317.19289
49148,4782060.1683
49149,3453078.97269
49150,4114267.55904
49151,4152260.62448
49152,3997429.80225
49153,3500287.77746
49154,4732212.73235
49155,3837579.23188
49156,3354647.34568
49157,4712475.80625
49158,4580277.64093
49159,4996308.26134
49160,4134555.60938
49161,3907155.27519
49162,4331949.99574
49163,5777530.40256
49164,3454912.05167
49165,4190540.85635
49166,3538313.5288
49167,4243599.2536
49168,5777568.58334
49169,4554641.57715
49170,4491563.31216
49171,4206583.16534
49172,5215988.63644
49173,3821678.72122
49174,3854298.99376
49175,4888390.63667
49176,3003021.60476
49177,3577643.99612
49178,4293907.6693
49179,3649818.94809
49180,3556273.8064
49181,4232268.14931
49182,4781634.66372
49183,4590822.44528
49184,3686802.16542
49185,3947148.54024
49186,5145774.23155
49187,4859643.16939
49188,4194556.93629
49189,4373775.61823
49190,4752991.0998
49191,4035082.64386
49192,3905297.58726
49193,5135758.80756
49194,3557122.53979
49195,4154629.20651
49196,5154651.78163
49197,3843647.22802
49198,5677042.00788
49199,4719329.34285
49200,4197532.23843
49201,3954253.14732
49202,3674047.10721
49203,3116854.10322
49204,5078178.97853
49205,4741644.59344
49206,4160344.07729
49207,3974174.46147
49208,4395927.61387
49209,4029194.03157
49210,3709826.12429
49211,3516616.48682
49212,4287437.82208
49213,3654241.67617
49214,5115312.50781
49215,3775801.4408
49216,3983917.79696
49217,4462480.83992
49218,4839702.94179
49219,4082553.8864
49220,5218222.40296
49221,5327332.83901
49222,4834199.07478
49223,3965457.76107
49224,4233820.37165
49225,4146727.55533
49226,3683310.47066
49227,4143707.65968
49228,4366894.78972
49229,3791594.74308
49230,4501044.42707
49231,3771485.72031
49232,3614595.69568
49233,4553060.74281
49234,4937083.66292
49235,4219355.22086
49236,4072195.63776
49237,4448974.54008
49238,4340836.67215
49239,5163988.1656
49240,4083143.423
49241,4634368.3265
49242,5281815.54118
49243,4095448.5188
49244,4273106.1208
49245,3911196.29792
49246,5957057.92428
49247,4136168.88481
49248,4175312.54702
49249,4752794.87191
49250,4135216.84576
49251,3154952.63584
49252,3751177.79345
49253,3221370.89421
49254,3205717.75249
49255,3744532.47787
49256,4546004.11366
49257,4229025.68143
49258,4011811.34104
49259,4262187.68976
49260,3763578.99828
49261,4758437.17214
49262,4452582.29522
49263,6366481.096
49264,3943348.30656
49265,4484701.2158
49266,4106845.15347
49267,5928270.084
49268,4067877.53146
49269,3519143.48
49270,4114241.17944
49271,3643592.43331
49272,4179739.65599
49273,2967614.2
49274,4235776.12874
49275,3934166.3002
49276,3674211.74427
49277,5006471.11232
49278,4134141.43369
49279,3108675.36537
49280,4602760.8624
49281,5172998.89344
49282,5496104.47388
49283,3858136.572
49284,4499306.2192
49285,3608106.83477
49286,3889808.04109
49287,4836472.39185
49288,3934561.75373
49289,4312751.32166
49290,3570716.73228
49291,4973714.25105
49292,4574662.87521
49293,3790953.76707
49294,5365012.98865
49295,5010556.25264
49296,2840296.94486
49297,4904658.24566
49298,3750110.13856
49299,4446986.54381
49300,3481360.85453
49301,4329458.02345
49302,4032277.57203
49303,4169619.38009
49304,3338804.7035
49305,3915632.92785
49306,3263484.61425
49307,4905935.28541
49308,5180560.10831
49309,3629163.62793
49310,4370914.38833
49311,3918957.91404
49312,4389768.6268
49313,3693213.86088
49314,4302646.86711
49315,9953509.10726
49316,3427912.90649
49317,3908681.79286
49318,3663265.81812
49319,4840922.84641
49320,4101951.48152
49321,5230422.34144
49322,2750805.6544
49323,4934493.30627
49324,3653371.16922
49325,3884536.1583
49326,5673652.2776
49327,4202823.42191
49328,5369331.91813
49329,3349198.03057
49330,3998931.55519
49331,4315655.31091
49332,3242219.80218
49333,4994882.7992
49334,4330198.99804
49335,4768604.23771
49336,2854699.84224
49337,4804072.47302
49338,3543645.2167
49339,4142061.58883
49340,3905246.09179
49341,5261673.93096
49342,4300933.62483
49343,5549847.36791
49344,4208673.15437
49345,4089057.46094
49346,4322463.46757
49347,3607623.09504
49348,4821645.32958
49349,5456321.3209
49350,3825639.15703
49351,3943372.01691
49352,5153232.16497
49353,4811123.72478
49354,6100126.69506
49355,3545055.44959
49356,4545041.89978
49357,4224102.432
49358,3654937.34559
49359,3876359.11353
49360,5130063.88545
49361,4446607.9256
49362,4805309.47706
49363,4363012.17584
49364,4504077.02679
49365,4762618.72695
49366,3986334.32899
49367,3333151.1215
49368,5587606.38439
49369,3568309.212
49370,4663325.94739
49371,3979008.03721
49372,3506788.67382
49373,3923207.03713
49374,4035277.96185
49375,3607250.32995
49376,4103223.94943
49377,4356847.58524
49378,5133019.39783
49379,3645584.03418
49380,3473026.86586
49381,4842981.06752
49382,3954907.84718
49383,3825030.71024
49384,4024456.55989
49385,4949925.52171
49386,4326232.27132
49387,4449365.98238
49388,4365010.3184
49389,3734804.30112
49390,4166837.03658
49391,4533067.1328
49392,4025755.81998
49393,5246265.4309
49394,4576849.94112
49395,4019510.393
49396,3998910.60762
49397,4132762.21609
49398,4884527.92787
49399,5025011.27064
49400,3319934.3257
49401,4370254.44826
49402,4881084.57061
49403,3735957.26548
49404,3408841.09858
49405,4748345.94496
49406,4689709.916
49407,3027748.17635
49408,4756612.83427
49409,5004426.3264
49410,3477002.24847
49411,4138053.09121
49412,4033976.42961
49413,4475038.50317
49414,4020135.8008
49415,4248903.55598
49416,4916361.05079
49417,3786759.25728
49418,4074406.97808
49419,4621788.2368
49420,4981648.52112
49421,4921303.01776
49422,3852688.86862
49423,4311213.70723
49424,3857129.70275
49425,3830940.31491
49426,3647236.57748
49427,3539090.41797
49428,4062230.64598
49429,4347472.3647
49430,3713795.38508
49431,4440155.17168
49432,4098575.22522
49433,3899436.70625
49434,4026665.58095
49435,3547753.3888
49436,3442240.93929
49437,3755191.54556
49438,3984751.31355
49439,5231013.90058
49440,5024809.33168
49441,4505480.82069
49442,3145796.89421
49443,4155385.05478
49444,5234991.6198
49445,4020027.86812
49446,3949940.38573
49447,4101824.96205
49448,4376366.15718
49449,3932769.31017
49450,3322636.36709
49451,5698791.764
49452,3872010.8432
49453,4052304.48999
49454,4147067.232
49455,5777375.39744
49456,4168003.33433
49457,3206623.22311
49458,4059143.11011
49459,5406228.82163
49460,4084167.67691
49461,4772432.66368
49462,4993360.73302
49463,3650171.20782
49464,3957914.99356
49465,4101168.16252
49466,4674339.0012
49467,3880570.92252
49468,4376797.8477
49469,3750693.43306
49470,3784029.47594
49471,3402347.68922
49472,3337384.39938
49473,5392071.87494
49474,4792729.88083
49475,4525333.64941
49476,4579630.33405
49477,6666771.01536
49478,4075165.56647
49479,4336638.66459
49480,4081295.96793
49481,3790041.56995
49482,3726902.679
49483,3776014.8449
49484,4240422.43327
49485,4220689.22104
49486,3700521.85692
49487,4161959.25565
49488,4813534.69773
49489,4835574.36338
49490,3593738.58622
49491,3126687.18824
49492,4044281.99567
49493,4882630.93931
49494,4335971.33389
49495,4723481.68273
49496,3777613.63912
49497,3445182.32251
49498,4028230.79942
49499,3821354.26973
49500,3724567.6702
49501,4902060.81562
49502,3680817.3152
49503,3488478.97558
49504,3896293.87868
49505,4034819.50576
49506,3896406.11724
49507,3998910.60762
49508,4271332.48941
49509,3029906.4507
49510,3469485.0829
49511,3481520.8359
49512,4522087.48568
49513,4216366.32754
49514,3731198.80076
49515,3713839.05462
49516,3946551.24435
49517,4724070.4296
49518,4016262.28841
49519,4447907.00457
49520,4743362.64858
49521,4769158.74698
49522,3960355.42347
49523,3743181.88531
49524,5303324.43661
49525,4022999.47942
49526,5716394.33936
49527,3941189.22941
49528,4634681.19155
49529,3946506.52687
49530,3982146.0504
49531,4000235.14836
49532,3916248.85495
49533,3133190.85846
49534,4129425.836
49535,4776142.62581
49536,4617042.70266
49537,3868483.46214
49538,4424294.94304
49539,4751981.37341
49540,4336682.83044
49541,4320850.92945
49542,4393169.71332
49543,3721416.07034
49544,3851549.65151
49545,3295964.56937
49546,4030325.13539
49547,4330737.588
49548,4254825.05565
49549,4720000.6004
49550,4452088.28608
49551,3770114.19878
49552,4265113.76405
49553,5758230.20774
49554,4216104.09783
49555,4292336.06554
49556,3260243.62159
49557,3322775.41632
49558,4167666.99221
49559,3950186.92455
49560,4218904.92576
49561,4121302.86915
49562,2965192.7361
49563,3668899.55493
49564,2647925.6544
49565,3623395.7449
49566,3676425.20217
49567,4338874.41141
49568,4916481.29267
49569,3800614.22585
49570,4178847.6656
49571,4766078.21601
49572,4217323.91028
49573,5262045.96508
49574,3899549.67949
49575,4394153.07745
49576,5028217.58429
49577,4409400.72163
49578,3263975.57952
49579,3981370.96259
49580,4190308.99081
49581,3484532.8088
49582,4392219.568
49583,4076994.34038
49584,4334808.57664
49585,4033846.1584
49586,4336791.72009
49587,3634684.35789
49588,4387347.7242
49589,4281718.19943
49590,4110466.43647
49591,4368795.31295
49592,6914275.44351
49593,3655422.71428
49594,3882317.71651
49595,3941288.22896
49596,3370229.98602
49597,4054609.23813
49598,3562075.01482
49599,4430458.09928
49600,4018448.94724
49601,4102300.28482
49602,4474551.43011
49603,3717761.05092
49604,7258404.9296
49605,3940421.36762
49606,4582640.09123
49607,4596881.89873
49608,3981005.21169
49609,3951892.83713
49610,4936290.38824
49611,3857392.32331
49612,3847990.16348
49613,3611296.33923
49614,3673784.40133
49615,4514575.83571
49616,4560237.68752
49617,5127973.7264
49618,3744033.0648
49619,3972602.53258
49620,4132917.4768
49621,4460251.6752
49622,4290680.05836
49623,3990544.09763
49624,4405050.8604
49625,4134872.27808
49626,3999297.66085
49627,3517706.15586
49628,4323681.85503
49629,4083524.48259
49630,3950239.02877
49631,4010946.31541
49632,4452744.13082
49633,4481382.33155
49634,4049506.71305
49635,4209298.4829
49636,4949368.97937
49637,3880301.85075
49638,4193841.75343
49639,4333491.01382
49640,5351772.0048
49641,3419147.21557
49642,4497866.788
49643,5470616.96278
49644,3644545.47053
49645,4744987.77988
49646,3938217.52606
49647,6358227.63364
49648,3713237.81482
49649,3570217.10164
49650,4103057.07438
49651,5664516.92494
49652,3530760.82156
49653,3863316.30319
49654,4234694.96938
49655,4568902.39722
49656,3087708.64028
49657,4084663.60293
49658,4748219.33213
49659,3433238.40099
49660,4251046.11337
49661,3759375.95435
49662,3762781.7471
49663,5085456.4884
49664,4257603.8152
49665,5843922.432
49666,4125596.95887
49667,4320056.921
49668,3917814.18117
49669,4129573.42083
49670,3859737.74638
49671,2662280.4544
49672,3852892.34872
49673,4034490.47485
49674,3419347.91676
49675,4336186.12546
49676,4063781.70774
49677,3883759.89144
49678,4564740.1263
49679,3702553.8432
49680,4262632.11288
49681,3988474.6687
49682,3980493.54895
49683,4204496.06548
49684,4031240.9417
49685,3330955.64934
49686,3837100.56807
49687,4385536.23789
49688,4822897.82123
49689,3899928.98206
49690,4707365.65362
49691,2936827.404
49692,4551383.99974
49693,4274316.97168
49694,4961426.0056
49695,4038517.29538
49696,4441542.08933
49697,3699366.78682
49698,3961497.79487
49699,5392895.78176
49700,4781882.74759
49701,4427634.30248
49702,5427055.78507
49703,3404489.09907
49704,4643882.04
49705,4167205.80268
49706,3572479.49694
49707,3244426.45408
49708,3871145.84659
49709,3535555.56045
49710,4050578.5137
49711,3820677.97361
49712,4373648.8784
49713,4924279.64726
49714,3816964.52416
49715,3339081.70208
